Order_ID,Order_Date,Ship_Date,Region,Country,State,Category,Sub_Category,Customer_Segment,Sales,Quantity,Discount,Profit
AMZ100878,2023-09-10,2023-03-24,West,India,Delhi,Fashion,Footwear,Corporate,36719.41,7,0.43,-10281.43
AMZ100879,2023-06-29,2023-10-19,East,India,Kerala,Fashion,Fiction,Small Business,35604.44,6,0.29,-4984.62
AMZ100880,2023-07-26,2023-06-08,Central,India,Karnataka,Fashion,Cookware,Corporate,10416.82,9,0.44,-3020.88
AMZ100881,2023-10-30,2023-08-05,East,India,Gujarat,Books,Mobiles,Corporate,10944.83,6,0.47,-3502.35
AMZ100882,2023-05-07,2023-06-08,Central,India,Tamil Nadu,Beauty,Footwear,Small Business,34570.5,9,0.03,4148.46
AMZ100883,2023-02-25,2023-05-15,South,India,Kerala,Books,Footwear,Corporate,11376.28,4,0.25,-1137.63
AMZ100884,2023-08-02,2023-03-09,North,India,Gujarat,Electronics,Furniture,Corporate,22214.25,1,0.19,-888.57
AMZ100885,2023-01-14,2023-12-03,East,India,Gujarat,Electronics,Skincare,Corporate,39209.09,1,0.31,-6273.45
AMZ100886,2023-01-28,2023-01-08,East,India,Telangana,Fashion,Footwear,Corporate,39305.65,7,0.4,-9826.41
AMZ100887,2023-03-19,2023-01-15,Central,India,Delhi,Home & Kitchen,Laptops,Small Business,22936.46,3,0.14,229.36
AMZ100888,2023-08-04,2023-03-15,South,India,Karnataka,Fashion,Footwear,Consumer,39713.4,2,0.28,-5162.74
AMZ100889,2023-12-31,2023-06-13,South,India,Telangana,Home & Kitchen,Furniture,Consumer,42011.78,6,0.35,-8402.36
AMZ100890,2023-06-03,2023-03-08,Central,India,Maharashtra,Books,Cookware,Corporate,32911.4,6,0.07,2632.91
AMZ100891,2023-01-14,2023-12-14,South,India,Kerala,Electronics,Furniture,Corporate,11807.08,7,0.41,-3069.84
AMZ100892,2023-07-06,2023-05-11,West,India,Kerala,Home & Kitchen,Fiction,Corporate,14063.58,5,0.3,-2109.54
AMZ100893,2023-11-08,2023-07-26,North,India,Karnataka,Books,Furniture,Consumer,16084.64,8,0.47,-5147.08
AMZ100894,2023-01-07,2023-10-04,East,India,Gujarat,Electronics,Mobiles,Corporate,6281.8,7,0.17,-125.64
AMZ100895,2023-01-03,2023-09-14,North,India,Kerala,Home & Kitchen,Laptops,Small Business,14021.4,2,0.05,1402.14
AMZ100896,2023-04-21,2023-09-24,East,India,Karnataka,Fashion,Skincare,Small Business,10871.2,1,0.25,-1087.12
AMZ100897,2023-08-26,2023-01-26,West,India,Kerala,Fashion,Mobiles,Small Business,23038.77,9,0.04,2534.26
AMZ100898,2023-12-29,2023-10-09,South,India,Kerala,Fashion,Cookware,Consumer,45467.66,5,0.48,-15004.33
AMZ100899,2023-08-27,2023-09-11,Central,India,Delhi,Books,Clothing,Corporate,5671.78,5,0.02,737.33
AMZ100900,2023-10-01,2023-11-07,West,India,Maharashtra,Fashion,Cookware,Corporate,36153.26,4,0.38,-8315.25
AMZ100901,2023-10-21,2023-10-17,North,India,Delhi,Beauty,Laptops,Corporate,34520.51,2,0.26,-3797.26
AMZ100902,2023-08-15,2023-06-14,Central,India,Maharashtra,Electronics,Footwear,Consumer,5239.83,5,0.18,-157.19
AMZ100903,2023-01-15,2023-04-06,South,India,Kerala,Books,Furniture,Consumer,46167.33,2,0.03,5540.08
AMZ100904,2023-07-11,2023-09-28,West,India,Telangana,Fashion,Clothing,Consumer,28639.37,7,0.31,-4582.3
AMZ100905,2023-04-29,2023-11-18,Central,India,Gujarat,Electronics,Laptops,Consumer,18504.41,9,0.29,-2590.62
AMZ100906,2023-01-28,2023-04-21,West,India,Kerala,Home & Kitchen,Mobiles,Small Business,37948.66,9,0.14,379.49
AMZ100907,2023-07-21,2023-12-03,West,India,Maharashtra,Fashion,Furniture,Consumer,13239.59,6,0.46,-4104.27
AMZ100908,2023-02-08,2023-11-07,South,India,Maharashtra,Electronics,Cookware,Consumer,34828.74,1,0.15,0.0
AMZ100909,2023-09-30,2023-08-27,East,India,Maharashtra,Beauty,Mobiles,Consumer,2465.7,6,0.22,-172.6
AMZ100910,2023-08-19,2023-01-26,Central,India,Kerala,Home & Kitchen,Laptops,Corporate,42050.7,5,0.27,-5046.08
AMZ100911,2023-03-27,2023-05-22,South,India,Karnataka,Beauty,Laptops,Corporate,22684.46,4,0.05,2268.45
AMZ100912,2023-05-06,2023-04-28,West,India,Telangana,Electronics,Cookware,Corporate,32016.3,6,0.47,-10245.22
AMZ100913,2023-10-27,2023-01-26,South,India,Karnataka,Beauty,Clothing,Small Business,11451.27,6,0.19,-458.05
AMZ100914,2023-01-25,2023-03-21,East,India,Gujarat,Electronics,Cookware,Small Business,34015.15,6,0.04,3741.67
AMZ100915,2023-05-25,2023-03-10,Central,India,Kerala,Electronics,Footwear,Consumer,38725.89,2,0.19,-1549.04
AMZ100916,2023-01-13,2023-06-23,East,India,Maharashtra,Beauty,Mobiles,Corporate,23924.05,7,0.3,-3588.61
AMZ100917,2023-07-31,2023-01-13,North,India,Telangana,Electronics,Clothing,Small Business,31077.48,4,0.26,-3418.52
AMZ100918,2023-01-25,2023-10-16,Central,India,Telangana,Fashion,Furniture,Corporate,23088.13,9,0.35,-4617.63
AMZ100919,2023-03-09,2023-05-09,East,India,Tamil Nadu,Electronics,Fiction,Small Business,44757.52,2,0.03,5370.9
AMZ100920,2023-03-08,2023-04-07,West,India,Gujarat,Books,Footwear,Small Business,25144.52,5,0.14,251.45
AMZ100921,2023-08-21,2023-04-03,Central,India,Telangana,Electronics,Clothing,Consumer,42169.53,4,0.41,-10964.08
AMZ100922,2023-04-19,2023-05-22,Central,India,Kerala,Books,Fiction,Consumer,40166.93,9,0.04,4418.36
AMZ100923,2023-05-26,2023-02-01,South,India,Maharashtra,Electronics,Fiction,Small Business,20819.99,4,0.43,-5829.6
AMZ100924,2023-04-21,2023-12-01,West,India,Maharashtra,Electronics,Mobiles,Consumer,11889.18,8,0.05,1188.92
AMZ100925,2023-08-16,2023-01-21,North,India,Telangana,Beauty,Laptops,Small Business,20601.07,8,0.42,-5562.29
AMZ100926,2023-04-21,2023-05-27,East,India,Karnataka,Fashion,Furniture,Small Business,41397.76,6,0.18,-1241.93
AMZ100927,2023-02-03,2023-11-13,South,India,Gujarat,Fashion,Cookware,Corporate,11767.81,6,0.31,-1882.85
AMZ100928,2023-04-21,2023-06-10,East,India,Maharashtra,Home & Kitchen,Mobiles,Consumer,26459.6,8,0.08,1852.17
AMZ100929,2023-09-21,2023-12-16,North,India,Telangana,Beauty,Footwear,Consumer,40401.79,9,0.03,4848.21
AMZ100930,2023-08-24,2023-02-13,North,India,Maharashtra,Beauty,Skincare,Consumer,17997.14,5,0.11,719.89
AMZ100931,2023-03-24,2023-09-12,Central,India,Telangana,Fashion,Fiction,Corporate,32289.38,1,0.06,2906.04
AMZ100932,2023-02-11,2023-05-11,North,India,Gujarat,Beauty,Footwear,Corporate,12658.76,1,0.16,-126.59
AMZ100933,2023-04-11,2023-03-02,East,India,Telangana,Fashion,Fiction,Corporate,5909.33,2,0.26,-650.03
AMZ100934,2023-01-06,2023-06-01,West,India,Tamil Nadu,Beauty,Laptops,Consumer,39822.02,5,0.29,-5575.08
AMZ100935,2023-06-29,2023-10-15,West,India,Telangana,Electronics,Skincare,Consumer,5398.95,4,0.39,-1295.75
AMZ100936,2023-10-09,2023-01-06,Central,India,Telangana,Fashion,Laptops,Consumer,13933.38,1,0.33,-2508.01
AMZ100937,2023-11-16,2023-09-24,East,India,Kerala,Fashion,Furniture,Corporate,42827.92,4,0.3,-6424.19
AMZ100938,2023-08-14,2023-12-12,East,India,Gujarat,Books,Cookware,Corporate,17650.23,4,0.21,-1059.01
AMZ100939,2023-11-11,2023-05-11,North,India,Kerala,Beauty,Furniture,Small Business,48665.74,4,0.24,-4379.92
AMZ100940,2023-12-31,2023-09-25,East,India,Telangana,Beauty,Laptops,Corporate,48996.85,1,0.21,-2939.81
AMZ100941,2023-08-17,2023-06-28,South,India,Gujarat,Fashion,Laptops,Small Business,13779.66,9,0.42,-3720.51
AMZ100942,2023-10-16,2023-09-11,North,India,Tamil Nadu,Electronics,Footwear,Consumer,2528.42,3,0.12,75.85
AMZ100943,2023-05-30,2023-02-26,South,India,Gujarat,Electronics,Laptops,Corporate,35400.63,4,0.0,5310.09
AMZ100944,2023-10-04,2023-03-25,Central,India,Maharashtra,Electronics,Skincare,Consumer,22823.83,5,0.33,-4108.29
AMZ100945,2023-07-17,2023-04-10,West,India,Kerala,Beauty,Skincare,Consumer,5487.27,7,0.1,274.36
AMZ100946,2023-03-11,2023-05-30,Central,India,Gujarat,Books,Clothing,Consumer,35522.38,6,0.45,-10656.71
AMZ100947,2023-04-22,2023-11-26,West,India,Tamil Nadu,Fashion,Fiction,Consumer,2043.16,5,0.43,-572.08
AMZ100948,2023-01-04,2023-06-06,Central,India,Delhi,Home & Kitchen,Mobiles,Corporate,43574.74,8,0.04,4793.22
AMZ100949,2023-12-16,2023-07-10,East,India,Telangana,Books,Laptops,Consumer,7363.3,1,0.05,736.33
AMZ100950,2023-11-27,2023-09-21,South,India,Gujarat,Home & Kitchen,Furniture,Small Business,6801.94,7,0.25,-680.19
AMZ100951,2023-11-14,2023-03-22,West,India,Telangana,Books,Cookware,Corporate,9195.78,6,0.3,-1379.37
AMZ100952,2023-12-16,2023-09-10,North,India,Karnataka,Electronics,Fiction,Consumer,48033.18,5,0.14,480.33
AMZ100953,2023-04-05,2023-04-08,South,India,Maharashtra,Beauty,Fiction,Corporate,34811.88,7,0.36,-7310.49
AMZ100954,2023-06-01,2023-09-18,North,India,Kerala,Home & Kitchen,Cookware,Small Business,40167.89,3,0.3,-6025.18
AMZ100955,2023-11-07,2023-09-18,South,India,Maharashtra,Books,Cookware,Consumer,20182.93,1,0.16,-201.83
AMZ100956,2023-05-17,2023-04-14,South,India,Karnataka,Beauty,Fiction,Small Business,17147.48,9,0.01,2400.65
AMZ100957,2023-09-04,2023-02-10,Central,India,Karnataka,Home & Kitchen,Clothing,Consumer,12106.96,2,0.38,-2784.6
AMZ100958,2023-08-31,2023-10-01,West,India,Kerala,Fashion,Furniture,Small Business,24292.08,3,0.11,971.68
AMZ100959,2023-01-31,2023-04-12,West,India,Gujarat,Books,Clothing,Consumer,27815.52,8,0.42,-7510.19
AMZ100960,2023-02-09,2023-12-26,South,India,Karnataka,Fashion,Laptops,Corporate,31772.85,9,0.21,-1906.37
AMZ100961,2023-08-17,2023-11-05,East,India,Delhi,Electronics,Mobiles,Consumer,13227.37,3,0.29,-1851.83
AMZ100962,2023-02-05,2023-08-10,East,India,Telangana,Fashion,Cookware,Corporate,47458.38,6,0.44,-13762.93
AMZ100963,2023-08-11,2023-11-05,North,India,Telangana,Fashion,Skincare,Consumer,8903.05,7,0.43,-2492.85
AMZ100964,2023-01-06,2023-05-05,North,India,Tamil Nadu,Books,Furniture,Consumer,48299.83,1,0.19,-1931.99
AMZ100965,2023-11-18,2023-08-20,Central,India,Karnataka,Electronics,Cookware,Small Business,1235.38,7,0.1,61.77
AMZ100966,2023-08-08,2023-06-28,South,India,Karnataka,Fashion,Clothing,Small Business,24315.72,4,0.39,-5835.77
AMZ100967,2023-03-16,2023-03-05,North,India,Delhi,Beauty,Footwear,Small Business,17001.71,5,0.22,-1190.12
AMZ100968,2023-01-04,2023-04-27,North,India,Maharashtra,Home & Kitchen,Laptops,Consumer,22731.61,8,0.1,1136.58
AMZ100969,2023-12-01,2023-07-11,South,India,Maharashtra,Fashion,Mobiles,Consumer,28747.9,4,0.45,-8624.37
AMZ100970,2023-05-14,2023-03-04,Central,India,Telangana,Electronics,Laptops,Consumer,22061.66,4,0.1,1103.08
AMZ100971,2023-04-28,2023-09-14,North,India,Telangana,Fashion,Footwear,Corporate,21034.92,8,0.01,2944.89
AMZ100972,2023-04-04,2023-01-08,Central,India,Gujarat,Home & Kitchen,Mobiles,Corporate,36769.81,5,0.01,5147.77
AMZ100973,2023-03-03,2023-06-05,West,India,Kerala,Electronics,Footwear,Consumer,34450.88,6,0.31,-5512.14
AMZ100974,2023-07-13,2023-04-03,Central,India,Delhi,Books,Laptops,Small Business,41746.93,5,0.33,-7514.45
AMZ100975,2023-12-01,2023-01-15,East,India,Kerala,Electronics,Clothing,Small Business,12872.97,1,0.16,-128.73
AMZ100976,2023-07-22,2023-08-18,East,India,Kerala,Books,Fiction,Small Business,30671.66,7,0.16,-306.72
AMZ100977,2023-01-26,2023-03-28,Central,India,Tamil Nadu,Electronics,Laptops,Consumer,29467.14,6,0.17,-589.34
AMZ100978,2023-06-22,2023-05-14,East,India,Kerala,Home & Kitchen,Laptops,Small Business,18802.02,2,0.34,-3572.38
AMZ100979,2023-10-27,2023-07-03,West,India,Tamil Nadu,Home & Kitchen,Laptops,Consumer,24559.85,7,0.03,2947.18
AMZ100980,2023-05-13,2023-03-04,South,India,Kerala,Electronics,Furniture,Corporate,16032.22,6,0.46,-4969.99
AMZ100981,2023-11-22,2023-08-08,East,India,Delhi,Fashion,Footwear,Small Business,7521.3,5,0.11,300.85
AMZ100982,2023-04-28,2023-09-04,East,India,Tamil Nadu,Home & Kitchen,Skincare,Corporate,11083.16,8,0.5,-3879.11
AMZ100983,2023-11-20,2023-08-19,Central,India,Maharashtra,Books,Footwear,Small Business,5722.93,5,0.09,343.38
AMZ100984,2023-10-02,2023-03-21,West,India,Tamil Nadu,Books,Cookware,Consumer,34311.94,2,0.39,-8234.87
AMZ100985,2023-07-31,2023-05-30,South,India,Tamil Nadu,Beauty,Footwear,Consumer,33206.01,6,0.11,1328.24
AMZ100986,2023-08-13,2023-05-19,Central,India,Delhi,Books,Cookware,Consumer,47555.02,1,0.04,5231.05
AMZ100987,2023-01-20,2023-11-11,Central,India,Delhi,Beauty,Furniture,Consumer,36619.08,5,0.44,-10619.53
AMZ100988,2023-04-23,2023-03-07,West,India,Tamil Nadu,Electronics,Clothing,Small Business,3076.27,6,0.43,-861.36
AMZ100989,2023-05-20,2023-01-14,South,India,Karnataka,Electronics,Cookware,Corporate,44270.14,7,0.2,-2213.51
AMZ100990,2023-02-16,2023-08-02,West,India,Delhi,Electronics,Laptops,Consumer,43202.42,2,0.35,-8640.48
AMZ100991,2023-01-01,2023-08-31,South,India,Gujarat,Fashion,Clothing,Small Business,22444.36,1,0.28,-2917.77
AMZ100992,2023-03-31,2023-08-02,West,India,Gujarat,Fashion,Fiction,Corporate,29500.22,6,0.43,-8260.06
AMZ100993,2023-05-22,2023-07-01,Central,India,Maharashtra,Beauty,Furniture,Consumer,48815.88,3,0.16,-488.16
AMZ100994,2023-11-16,2023-12-05,Central,India,Kerala,Books,Footwear,Corporate,26849.07,5,0.26,-2953.4
AMZ100995,2023-02-07,2023-06-23,North,India,Tamil Nadu,Books,Cookware,Consumer,45313.43,2,0.24,-4078.21
AMZ100996,2023-10-20,2023-06-10,East,India,Karnataka,Electronics,Skincare,Corporate,4610.42,1,0.18,-138.31
AMZ100997,2023-05-19,2023-06-14,West,India,Maharashtra,Home & Kitchen,Laptops,Corporate,9957.07,1,0.45,-2987.12
AMZ100998,2023-12-22,2023-07-08,North,India,Tamil Nadu,Fashion,Mobiles,Consumer,22317.37,4,0.08,1562.22
AMZ100999,2023-11-29,2023-07-11,East,India,Delhi,Fashion,Fiction,Small Business,29445.46,2,0.07,2355.64
AMZ101000,2023-09-16,2023-11-05,West,India,Gujarat,Electronics,Mobiles,Corporate,40903.28,1,0.29,-5726.46
AMZ101001,2023-06-10,2023-09-14,South,India,Telangana,Fashion,Clothing,Consumer,49418.97,6,0.33,-8895.41
AMZ101002,2023-06-27,2023-07-03,East,India,Karnataka,Electronics,Footwear,Corporate,19748.15,4,0.1,987.41
AMZ101003,2023-01-10,2023-04-28,Central,India,Telangana,Beauty,Skincare,Corporate,2847.07,7,0.2,-142.35
AMZ101004,2023-09-18,2023-10-10,North,India,Gujarat,Books,Mobiles,Small Business,40157.99,6,0.47,-12850.56
AMZ101005,2023-05-18,2023-07-16,East,India,Kerala,Home & Kitchen,Clothing,Corporate,30416.85,5,0.12,912.51
AMZ101006,2023-06-21,2023-02-04,East,India,Kerala,Books,Furniture,Corporate,10327.87,2,0.33,-1859.02
AMZ101007,2023-01-13,2023-02-22,Central,India,Telangana,Books,Clothing,Consumer,24994.01,5,0.37,-5498.68
AMZ101008,2023-06-17,2023-04-23,West,India,Delhi,Beauty,Fiction,Consumer,37244.36,9,0.22,-2607.11
AMZ101009,2023-05-10,2023-09-10,South,India,Tamil Nadu,Fashion,Skincare,Small Business,38635.38,9,0.47,-12363.32
AMZ101010,2023-03-25,2023-03-24,Central,India,Delhi,Home & Kitchen,Skincare,Corporate,25231.11,2,0.37,-5550.84
AMZ101011,2023-11-17,2023-08-21,South,India,Telangana,Fashion,Clothing,Corporate,15608.12,7,0.23,-1248.65
AMZ101012,2023-11-15,2023-08-16,West,India,Delhi,Books,Fiction,Corporate,48700.26,4,0.28,-6331.03
AMZ101013,2023-04-11,2023-08-22,East,India,Gujarat,Electronics,Clothing,Small Business,33336.45,3,0.35,-6667.29
AMZ101014,2023-11-25,2023-08-10,South,India,Karnataka,Books,Skincare,Corporate,20707.76,1,0.3,-3106.16
AMZ101015,2023-09-30,2023-02-12,North,India,Delhi,Fashion,Skincare,Consumer,14382.93,3,0.44,-4171.05
AMZ101016,2023-09-22,2023-01-22,North,India,Gujarat,Books,Laptops,Small Business,36689.6,9,0.18,-1100.69
AMZ101017,2023-02-07,2023-02-12,Central,India,Karnataka,Electronics,Clothing,Consumer,12488.08,9,0.15,0.0
AMZ101018,2023-04-04,2023-04-24,West,India,Kerala,Beauty,Cookware,Consumer,8999.64,7,0.11,359.99
AMZ101019,2023-04-05,2023-04-16,Central,India,Tamil Nadu,Fashion,Clothing,Small Business,26726.78,3,0.02,3474.48
AMZ101020,2023-11-01,2023-07-12,Central,India,Telangana,Books,Skincare,Consumer,14854.38,3,0.02,1931.07
AMZ101021,2023-03-10,2023-01-18,Central,India,Kerala,Fashion,Laptops,Corporate,31630.8,4,0.44,-9172.93
AMZ101022,2023-11-14,2023-05-01,North,India,Tamil Nadu,Beauty,Laptops,Small Business,6337.96,7,0.34,-1204.21
AMZ101023,2023-08-24,2023-05-10,North,India,Kerala,Books,Furniture,Consumer,32919.58,7,0.33,-5925.52
AMZ101024,2023-11-30,2023-05-11,Central,India,Maharashtra,Books,Fiction,Corporate,14523.18,2,0.31,-2323.71
AMZ101025,2023-05-17,2023-03-02,North,India,Kerala,Fashion,Footwear,Corporate,512.03,5,0.42,-138.25
AMZ101026,2023-03-17,2023-02-18,West,India,Gujarat,Fashion,Mobiles,Consumer,6783.33,7,0.24,-610.5
AMZ101027,2023-02-04,2023-01-30,Central,India,Karnataka,Electronics,Mobiles,Corporate,46713.96,7,0.44,-13547.05
AMZ101028,2023-01-01,2023-04-08,North,India,Kerala,Beauty,Clothing,Small Business,43434.05,6,0.18,-1303.02
AMZ101029,2023-10-23,2023-01-11,South,India,Delhi,Electronics,Furniture,Consumer,12063.65,8,0.46,-3739.73
AMZ101030,2023-11-16,2023-08-31,Central,India,Tamil Nadu,Books,Clothing,Corporate,39029.41,3,0.35,-7805.88
AMZ101031,2023-03-01,2023-11-11,Central,India,Kerala,Fashion,Mobiles,Corporate,30624.29,1,0.13,612.49
AMZ101032,2023-11-16,2023-08-21,West,India,Karnataka,Books,Fiction,Consumer,48559.78,3,0.28,-6312.77
AMZ101033,2023-12-15,2023-10-05,East,India,Gujarat,Books,Skincare,Consumer,18993.48,2,0.27,-2279.22
AMZ101034,2023-11-24,2023-10-12,East,India,Maharashtra,Home & Kitchen,Fiction,Consumer,34232.3,2,0.07,2738.58
AMZ101035,2023-09-24,2023-07-23,West,India,Tamil Nadu,Home & Kitchen,Fiction,Consumer,3645.02,2,0.3,-546.75
AMZ101036,2023-12-27,2023-09-05,West,India,Telangana,Books,Laptops,Small Business,20114.24,5,0.16,-201.14
AMZ101037,2023-08-17,2023-10-18,West,India,Karnataka,Fashion,Skincare,Consumer,48208.97,1,0.03,5785.08
AMZ101038,2023-09-27,2023-09-22,East,India,Telangana,Books,Footwear,Small Business,27179.55,4,0.47,-8697.46
AMZ101039,2023-11-12,2023-08-03,West,India,Karnataka,Home & Kitchen,Skincare,Small Business,14750.04,5,0.32,-2507.51
AMZ101040,2023-10-13,2023-07-20,North,India,Karnataka,Fashion,Furniture,Consumer,6453.41,2,0.44,-1871.49
AMZ101041,2023-10-18,2023-03-21,Central,India,Gujarat,Books,Laptops,Small Business,35324.65,5,0.34,-6711.68
AMZ101042,2023-08-01,2023-12-10,Central,India,Gujarat,Beauty,Footwear,Consumer,32420.37,4,0.18,-972.61
AMZ101043,2023-06-14,2023-12-11,South,India,Gujarat,Beauty,Furniture,Consumer,19009.97,8,0.26,-2091.1
AMZ101044,2023-01-05,2023-06-23,South,India,Kerala,Books,Furniture,Corporate,47571.6,1,0.34,-9038.6
AMZ101045,2023-12-05,2023-03-11,Central,India,Delhi,Fashion,Mobiles,Consumer,1599.04,5,0.48,-527.68
AMZ101046,2023-03-19,2023-03-29,North,India,Karnataka,Books,Laptops,Corporate,15534.33,1,0.13,310.69
AMZ101047,2023-03-03,2023-04-12,East,India,Tamil Nadu,Books,Furniture,Small Business,46092.94,4,0.44,-13366.95
AMZ101048,2023-05-12,2023-01-09,East,India,Telangana,Home & Kitchen,Cookware,Corporate,16386.3,8,0.46,-5079.75
AMZ101049,2023-03-30,2023-11-30,North,India,Gujarat,Beauty,Fiction,Small Business,12986.52,1,0.34,-2467.44
AMZ101050,2023-08-25,2023-07-20,East,India,Kerala,Home & Kitchen,Furniture,Consumer,26943.91,2,0.47,-8622.05
AMZ101051,2023-02-11,2023-03-29,West,India,Gujarat,Home & Kitchen,Footwear,Small Business,41278.19,1,0.2,-2063.91
AMZ101052,2023-03-30,2023-02-13,Central,India,Telangana,Books,Mobiles,Small Business,5605.76,7,0.48,-1849.9
AMZ101053,2023-10-23,2023-04-20,Central,India,Telangana,Home & Kitchen,Clothing,Consumer,47179.53,2,0.35,-9435.91
AMZ101054,2023-11-24,2023-06-02,North,India,Karnataka,Beauty,Fiction,Small Business,39856.11,1,0.02,5181.29
AMZ101055,2023-10-22,2023-01-18,East,India,Gujarat,Home & Kitchen,Mobiles,Consumer,9471.89,6,0.45,-2841.57
AMZ101056,2023-04-14,2023-05-14,South,India,Telangana,Beauty,Clothing,Corporate,35744.39,6,0.24,-3217.0
AMZ101057,2023-01-14,2023-05-29,South,India,Delhi,Home & Kitchen,Laptops,Consumer,19555.46,2,0.23,-1564.44
AMZ101058,2023-10-15,2023-10-05,East,India,Delhi,Beauty,Laptops,Consumer,20413.59,1,0.28,-2653.77
AMZ101059,2023-06-28,2023-08-21,South,India,Gujarat,Home & Kitchen,Furniture,Small Business,39272.86,3,0.07,3141.83
AMZ101060,2023-05-05,2023-11-11,North,India,Kerala,Home & Kitchen,Cookware,Corporate,48157.85,5,0.23,-3852.63
AMZ101061,2023-12-19,2024-01-02,North,India,Telangana,Fashion,Laptops,Consumer,6769.47,6,0.42,-1827.76
AMZ101062,2023-01-23,2023-08-17,East,India,Karnataka,Beauty,Skincare,Corporate,21321.2,3,0.01,2984.97
AMZ101063,2023-03-04,2023-05-20,South,India,Karnataka,Beauty,Furniture,Corporate,24306.61,9,0.14,243.07
AMZ101064,2023-05-23,2023-07-31,North,India,Kerala,Beauty,Fiction,Small Business,19127.43,5,0.0,2869.11
AMZ101065,2023-06-02,2023-01-29,North,India,Karnataka,Electronics,Mobiles,Consumer,18477.86,2,0.21,-1108.67
AMZ101066,2023-05-25,2023-02-21,West,India,Maharashtra,Home & Kitchen,Laptops,Small Business,3087.3,6,0.36,-648.33
AMZ101067,2023-08-13,2023-09-19,West,India,Gujarat,Beauty,Skincare,Consumer,34434.16,8,0.4,-8608.54
AMZ101068,2023-11-05,2023-09-19,North,India,Karnataka,Electronics,Mobiles,Corporate,22092.61,6,0.47,-7069.64
AMZ101069,2023-04-14,2023-12-17,East,India,Delhi,Fashion,Mobiles,Consumer,10142.29,4,0.3,-1521.34
AMZ101070,2023-04-14,2023-12-19,Central,India,Telangana,Beauty,Cookware,Consumer,40893.66,6,0.13,817.87
AMZ101071,2023-02-08,2023-01-09,Central,India,Tamil Nadu,Beauty,Laptops,Corporate,40226.76,8,0.46,-12470.3
AMZ101072,2023-07-17,2023-11-17,North,India,Kerala,Electronics,Mobiles,Corporate,24576.39,8,0.39,-5898.33
AMZ101073,2023-05-14,2023-05-19,North,India,Tamil Nadu,Home & Kitchen,Cookware,Consumer,15273.31,2,0.29,-2138.26
AMZ101074,2023-03-08,2023-02-08,North,India,Karnataka,Fashion,Cookware,Small Business,32085.59,8,0.35,-6417.12
AMZ101075,2023-06-28,2023-04-22,East,India,Tamil Nadu,Beauty,Laptops,Consumer,14763.53,6,0.46,-4576.69
AMZ101076,2023-02-11,2024-01-04,West,India,Tamil Nadu,Home & Kitchen,Cookware,Corporate,12182.39,2,0.36,-2558.3
AMZ101077,2023-01-15,2023-08-09,North,India,Maharashtra,Fashion,Laptops,Small Business,36660.48,1,0.18,-1099.81
AMZ101078,2023-04-21,2023-12-04,North,India,Delhi,Books,Skincare,Corporate,2496.1,6,0.36,-524.18
AMZ101079,2023-06-06,2023-08-12,South,India,Kerala,Books,Laptops,Corporate,5191.04,7,0.02,674.84
AMZ101080,2023-10-16,2023-05-17,East,India,Delhi,Fashion,Clothing,Small Business,836.01,5,0.19,-33.44
AMZ101081,2023-08-19,2023-09-14,North,India,Maharashtra,Electronics,Mobiles,Corporate,8070.69,8,0.2,-403.53
AMZ101082,2023-06-06,2023-12-27,South,India,Maharashtra,Fashion,Skincare,Corporate,3915.01,9,0.08,274.05
AMZ101083,2023-02-07,2023-11-26,Central,India,Tamil Nadu,Fashion,Footwear,Corporate,49792.22,4,0.01,6970.91
AMZ101084,2023-04-07,2023-02-19,North,India,Gujarat,Electronics,Laptops,Corporate,14796.09,7,0.07,1183.69
AMZ101085,2023-10-16,2023-10-20,North,India,Telangana,Electronics,Mobiles,Corporate,7888.77,8,0.33,-1419.98
AMZ101086,2023-09-11,2023-11-21,South,India,Telangana,Home & Kitchen,Fiction,Corporate,12429.31,6,0.4,-3107.33
AMZ101087,2023-07-15,2023-03-20,East,India,Tamil Nadu,Home & Kitchen,Cookware,Corporate,46838.22,2,0.49,-15924.99
AMZ101088,2023-03-27,2023-04-16,North,India,Telangana,Electronics,Furniture,Corporate,26247.93,7,0.17,-524.96
AMZ101089,2023-11-18,2023-06-19,Central,India,Maharashtra,Books,Laptops,Corporate,18558.5,9,0.3,-2783.78
AMZ101090,2023-01-10,2023-08-06,North,India,Delhi,Books,Cookware,Consumer,43732.88,5,0.47,-13994.52
AMZ101091,2023-01-05,2023-04-30,Central,India,Telangana,Fashion,Cookware,Consumer,20052.02,2,0.08,1403.64
AMZ101092,2023-05-03,2023-07-10,West,India,Kerala,Beauty,Cookware,Corporate,17082.92,4,0.36,-3587.41
AMZ101093,2023-11-26,2023-09-13,West,India,Tamil Nadu,Fashion,Cookware,Consumer,10760.48,3,0.38,-2474.91
AMZ101094,2023-12-19,2023-09-24,Central,India,Gujarat,Fashion,Cookware,Small Business,19200.94,4,0.04,2112.1
AMZ101095,2023-04-28,2023-05-30,East,India,Tamil Nadu,Beauty,Laptops,Consumer,16175.88,7,0.43,-4529.25
AMZ101096,2023-10-21,2023-06-14,North,India,Karnataka,Electronics,Fiction,Corporate,34026.55,8,0.41,-8846.9
AMZ101097,2023-06-08,2023-05-21,North,India,Tamil Nadu,Books,Footwear,Corporate,14834.34,1,0.02,1928.46
